id,collection,dc.contributor.author,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.ecitpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.cites,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit
"410564","20.500.11850/5","Allen, Scott T.||Berghuijs, Wouter Reinier",,"2021-07-16T11:56:48Z","2018-09-07T16:23:39Z||2018-09-11T08:50:16Z||2021-07-16T11:56:48Z","2018","2018-08-07",,,,,,"10.1080/02626667.2018.1495837","http://hdl.handle.net/20.500.11850/287748","en","Taylor & Francis",,,"fieldwork||open-access data||data repositories||social dilemma||experimental hydrology","A need for incentivizing field hydrology, especially in an era of open data: discussion of ""The role of experimental work in hydrological sciences - insights from a community survey""",,"Other Journal Item","Metadata only",,"2018-09-07T16:24:18Z",,,,,"yes",,,,,,,,,,,,,,"000442624000011",,"8","Hydrological Sciences Journal - Journal des Sciences Hydrologiques","63","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,"1265","1262","London","published",,,,,,,,,,"2018-09-11T08:50:18Z","2022-03-29T10:27:10Z","true",,"WOS",,,
"397808","20.500.11850/16","Vanoni, Marco","Bugmann, Harald||Bigler, Christof||Rigling, Andreas","2021-04-14T06:33:37Z","2019-03-31T11:40:53Z||2019-04-01T06:07:52Z||2021-04-14T06:33:37Z","2018","2019-04-01",,"application/pdf","10.3929/ethz-b-000334989",,,,"http://hdl.handle.net/20.500.11850/334989","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Forest dynamics in Swiss forest reserves: Impact of climate extremes on tree growth prior to mortality and projections of forest succession",,"Doctoral Thesis","Open access","DDC - DDC::5 - Science::580 - Botanical sciences||DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture","2019-03-31T11:40:56Z","2021-04-01",,,,"yes",,,,,,,,,"25560",,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,,,"Zurich","published",,,,,,,,,,"2019-04-01T06:08:05Z","2022-03-29T06:33:01Z","true","182 p.","FORM",,,
"264362","20.500.11850/3","Ashoori, Abbas||Kafash, Anooshe||Varasteh Moradi, Hossien||Yousefi, Masoud||Kamyab, Hamidreza R.||Behdarvand, Neda||Mohammadi, Saeed A.",,"2018-11-16T11:28:25Z","2018-11-09T05:32:11Z||2018-11-16T11:28:25Z","2018-01",,"The common pheasant is listed as a nationally protected species in Iran because it faces many threats such as habitat destruction, pollution from pesticides and overhunting. The species’ habitat selection remains unknown in Iran; consequently, conservation planning for the species is hampered by this lack of information. In this study we used predictor variables including topographic, anthropogenic, land cover and climate and 122 occurrence points to model the distribution of common pheasant (subspecies P. c. talischensis), in Gilan province, Iran. The results showed that distance to agriculture and orchards as well as distance to plantation forests were the most important variables in predicting species distribution. Furthermore, we found that the total potential suitable habitat for the species in Gilan province is 315,990 hectares. We observed a shift of the species to higher altitudes in the province. We recommend raising awareness about the presence of the species especially among private landowners, creating a network of protected areas on private land, and changing land-use policies at the provincial level as essential measures for the conservation of the species in Gilan province. Our results can be applied to management and conservation of the species in other modified or rapidly changing landscapes.","application/pdf","10.3929/ethz-b-000302396",,,"10.1080/24750263.2018.1510994","http://hdl.handle.net/20.500.11850/302396","en","Taylor & Francis","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Avian ecology||avian conservation||distribution||Maxent||Iran","Habitat modeling of the common pheasant Phasianus colchicus (Galliformes: Phasianidae) in a highly modified landscape: application of species distribution models in the study of a poorly documented bird in Iran",,"Journal Article","Open access",,"2018-11-09T05:32:16Z",,,,,"yes",,,,,,,,,,,,"85054381868",,"000453845800004",,"1","European Zoological Journal","85","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc","09553||09553","09553||09553",,"381","373","Abingdon","published",,,,,,,,,,"2018-11-16T11:28:39Z","2023-02-06T16:35:42Z","true",,"SCOPUS",,,"publishedVersion"
"251000","20.500.11850/3","Gilgen, Anina||Adolf, Carole||Brugger, Sandra O.||Ickes, Luisa||Schwikowski, Margit||Van Leeuwen, Jacqueline F.N.||Tinner, Willy||Lohmann, Ulrike",,"2018-08-31T07:07:21Z","2018-08-31T04:30:13Z||2018-08-31T07:07:21Z","2018","2018-08-20","Microscopic charcoal particles are fire-specific tracers, which are ubiquitous in natural archives such as lake sediments or ice cores. Thus, charcoal records from lake sediments have become the primary source for reconstructing past fire activity. Microscopic charcoal particles are generated during forest and grassland fires and can be transported over large distances before being deposited into natural archives. In this paper, we implement microscopic charcoal particles into a global aerosol–climate model to better understand the transport of charcoal on a large scale. Atmospheric transport and interactions with other aerosol particles, clouds, and radiation are explicitly simulated. To estimate the emissions of the microscopic charcoal particles, we use recent European charcoal observations from lake sediments as a calibration data set. We found that scaling black carbon fire emissions from the Global Fire Assimilation System (a satellite-based emission inventory) by approximately 2 orders of magnitude matches the calibration data set best. The charcoal validation data set, for which we collected charcoal observations from all over the globe, generally supports this scaling factor. In the validation data set, we included charcoal particles from lake sediments, peats, and ice cores. While only the Spearman rank correlation coefficient is significant for the calibration data set (0.67), both the Pearson and the Spearman rank correlation coefficients are positive and significantly different from zero for the validation data set (0.59 and 0.48, respectively). Overall, the model captures a significant portion of the spatial variability, but it fails to reproduce the extreme spatial variability observed in the charcoal data. This can mainly be explained by the coarse spatial resolution of the model and uncertainties concerning fire emissions. Furthermore, charcoal fluxes derived from ice core sites are much lower than the simulated fluxes, which can be explained by the location properties (high altitude and steep topography, which are not well represented in the model) of most of the investigated ice cores. Global modelling of charcoal can improve our understanding of the representativeness of this fire proxy. Furthermore, it might allow past fire emissions provided by fire models to be quantitatively validated. This might deepen our understanding of the processes driving global fire activity.","application/pdf","10.3929/ethz-b-000285894","1680-7375||1680-7367",,"10.5194/acp-18-11813-2018","http://hdl.handle.net/20.500.11850/285894","en","European Geophysical Society","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Implementing microscopic charcoal particles into a global aerosol-climate model",,"Journal Article","Open access",,"2018-08-31T04:30:40Z",,,,,"yes",,,,,,,,,,,,"85052128158",,"000442099800003","Atmos. chem. phys.","16","Atmospheric Chemistry and Physics","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03690||03535","03690||03535",,"11829","11813","Gottingen","published",,,,,,,,,,"2018-08-31T07:07:25Z","2023-02-06T15:50:04Z","true",,"WOS",,,"publishedVersion"
"258309","20.500.11850/3","Winton, R. Scott||Ocampo-Peñuela, Natalia||Cagle, Nicolette",,"2018-10-16T08:52:49Z","2018-03-11T01:48:31Z||2018-03-22T17:42:34Z||2018-10-16T08:52:49Z","2018","2018-01-04","Bird collisions with windows are an important conservation concern. Efficient mitigation efforts should prioritize retrofitting sections of glass exhibiting the highest mortality of birds. Most collision studies, however, record location meta-data at a spatial scale too coarse (i.e., compass direction of facing façade) to be useful for large buildings with complex geometries. Through spatial analysis of three seasons of survey data at a large building at a university campus, we found that GPS data were able to identify collision hotspots while compass directions could not. To demonstrate the broad applicability and utility of this georeferencing approach, we identified collision hotspots at two additional urban areas in North America. The data for this latter exercise were collected via the citizen science database, iNaturalist, which we review for its potential to generate the georeferenced data necessary for directing building retrofits and mitigating a major source of anthropogenic bird mortality.","application/pdf","10.3929/ethz-b-000248948","2167-8359",,"10.7717/peerj.4215","http://hdl.handle.net/20.500.11850/248948","en","PeerJ","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Bird window collisions||Citizen science||Georeferencing||Bird conservation||Urban ecology","Geo-referencing bird-window collisions for targeted mitigation",,"Journal Article","Open access",,"2018-03-11T01:49:04Z",,,,,"yes",,,,,,,,,,,,,,"000419200900008","PeerJ","1","PeerJ","6","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03328 - Wehrli, Bernhard (emeritus) / Wehrli, Bernhard (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","03328||03723","03328||03723",,,"e4215","London","published",,,,,,,,,,"2018-08-03T05:40:03Z","2023-02-06T16:02:33Z","true",,"WOS",,,"publishedVersion"
"278877","20.500.11850/3","Zhang, Qian||Harman, Ciaran J.||Kirchner, James W.",,"2019-01-31T17:03:32Z","2019-01-31T17:03:32Z","2018","2018-02-12","River water-quality time series often exhibit fractal scaling, which here refers to autocorrelation that decays as a power law over some range of scales. Fractal scaling presents challenges to the identification of deterministic trends because (1) fractal scaling has the potential to lead to false inference about the statistical significance of trends and (2) the abundance of irregularly spaced data in water-quality monitoring networks complicates efforts to quantify fractal scaling. Traditional methods for estimating fractal scaling – in the form of spectral slope (β) or other equivalent scaling parameters (e.g., Hurst exponent) – are generally inapplicable to irregularly sampled data. Here we consider two types of estimation approaches for irregularly sampled data and evaluate their performance using synthetic time series. These time series were generated such that (1) they exhibit a wide range of prescribed fractal scaling behaviors, ranging from white noise (β  =  0) to Brown noise (β  =  2) and (2) their sampling gap intervals mimic the sampling irregularity (as quantified by both the skewness and mean of gap-interval lengths) in real water-quality data. The results suggest that none of the existing methods fully account for the effects of sampling irregularity on β estimation. First, the results illustrate the danger of using interpolation for gap filling when examining autocorrelation, as the interpolation methods consistently underestimate or overestimate β under a wide range of prescribed β values and gap distributions. Second, the widely used Lomb–Scargle spectral method also consistently underestimates β. A previously published modified form, using only the lowest 5 % of the frequencies for spectral slope estimation, has very poor precision, although the overall bias is small. Third, a recent wavelet-based method, coupled with an aliasing filter, generally has the smallest bias and root-mean-squared error among all methods for a wide range of prescribed β values and gap distributions. The aliasing method, however, does not itself account for sampling irregularity, and this introduces some bias in the result. Nonetheless, the wavelet method is recommended for estimating β in irregular time series until improved methods are developed. Finally, all methods' performances depend strongly on the sampling irregularity, highlighting that the accuracy and precision of each method are data specific. Accurately quantifying the strength of fractal scaling in irregular water-quality time series remains an unresolved challenge for the hydrologic community and for other disciplines that must grapple with irregular sampling.","application/pdf","10.3929/ethz-b-000242983","1027-5606||1607-7938","http://hdl.handle.net/20.500.11850/242983||http://hdl.handle.net/20.500.11850/321948","10.5194/hess-22-1175-2018","http://hdl.handle.net/20.500.11850/322180","en","Copernicus Publications","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Evaluation of statistical methods for quantifying fractal scaling in water-quality time series with irregular sampling",,"Journal Article","Open access",,"2018-02-22T04:26:58Z",,,,,"yes",,,,,,,,,,,,"85041923770",,"000424971300001","Hydrol. Earth Syst. Sci.","2","Hydrology and Earth System Sciences","22","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,"1192","1175","Göttingen","published",,,,,,,,,,"2019-01-31T17:03:44Z","2023-02-06T16:48:33Z","true",,"SCOPUS||FORM",,,"publishedVersion"
"221769","20.500.11850/3","Pellissier, Loïc||Heine, Christian||Rosauer, Dan F.||Albouy, Camille",,"2018-02-26T17:46:07Z","2018-01-25T02:49:07Z||2018-02-26T17:46:07Z","2018-01",,,,,"0024-4066||1095-8312",,"10.1093/biolinnean/blx125","http://hdl.handle.net/20.500.11850/234005","en","Oxford University Press",,,"allopatric speciation||biodiversity||continental drift||dispersal||species richness","Are global hotspots of endemic richness shaped by plate tectonics?",,"Journal Article","Metadata only",,"2018-01-25T02:49:31Z",,,,,"yes",,,,,,,,,,,,"85040566732",,"000419609000022","Biol. J. Linn. Soc.","1","Biological Journal of the Linnean Society","123","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc","09553||09553","09553||09553",,"261","247","Oxford","published",,,,,,,,,,"2018-02-26T17:46:09Z","2023-02-06T15:14:12Z","true",,"WOS",,,
"377717","20.500.11850/16","Descombes, Patrice","Pellissier, Loïc||Rasmann, Sergio||Fiedler, Konrad","2020-11-27T14:05:09Z","2018-11-15T18:09:31Z||2018-11-16T07:08:58Z||2020-11-27T14:05:09Z","2018","2018-11-16",,"application/pdf","10.3929/ethz-b-000304133",,,,"http://hdl.handle.net/20.500.11850/304133","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Functional Characterization of Plant-Herbivore Interactions and the Response of Alpine Plants to Climate Change",,"Doctoral Thesis","Open access","DDC - DDC::5 - Science::550 - Earth sciences||DDC - DDC::5 - Science::570 - Life sciences","2018-11-15T18:09:43Z","2020-11-16",,,,"yes",,,,,,,,,"25269",,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09553 - Pellissier, Loïc / Pellissier, Loïc","02350||09553","09553",,,,"Zurich","published",,,,,,,,,,"2018-11-16T07:09:17Z","2023-02-06T21:08:35Z","true","270 p.","FORM",,,
"386391","20.500.11850/37","Manoli, Gabriele",,"2021-01-20T09:23:50Z","2021-01-18T16:56:20Z||2021-01-20T09:23:50Z","2018",,,"application/pdf","10.3929/ethz-b-000463442",,,,"http://hdl.handle.net/20.500.11850/463442","en","ETH Zurich, Institute of Environmental Engineering","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Model code for the article ""Ecohydrological changes after tropical forest conversion to oil palm""",,"Other Research Data","Open access",,"2021-01-18T16:56:28Z",,"indefinite","292278994-08-17T07:12:55Z",,"yes",,,,"Oil Palm Adaptive Landscapes","177587","10.13039/501100001711","SNF","r4d - Ecosystems Fortsetzung",,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473||03723","03723||03473",,,,"Zurich",,,,"10.3929/ethz-b-000273156",,,,,,,"2021-01-20T09:24:01Z","2023-02-06T21:18:41Z","true","2 p.","FORM",,,
"329096","20.500.11850/3","Vermeire, Marie-Liesse||Cornélis, Jean Thomas||Van Ranst, Eric||Bonneville, Steeve||Doetterl, Sebastian||Delvaux, Bruno",,"2020-01-15T09:28:06Z","2019-12-15T18:59:50Z||2019-12-16T13:27:56Z||2020-01-15T09:28:06Z","2018","2018-07-13","In the upper part of the solum of mineral soils, soil organic and mineral constituents co-evolve through pedogenesis, that in turn impacts the transformation and stabilization of soil organic matter (SOM). Here, we assess the reciprocal interactions between soil minerals, SOM and the broad composition of microbial populations in a 530-year chronosequence of podzolic soils. Five pedons, derived from beach sand, are studied. From young to old soils, net acidification parallels mineral dissolution and the formation of eluvial and illuvial horizons. Organo-mineral associations (OMA) accumulate in the illuvial B horizon of the older soils (330–530 years). Apart from contributing to SOM stabilization and protection, organo-mineral compounds progressively fill up interparticle voids. The subsequent loss of porosity leads to horizon induration, decrease of hydraulic conductivity, which promote redoximorphic processes. While recalcitrant SOM is preserved in the topsoil of the old soils, the largest quantity of protected SOM occurs in the indurated, temporalily waterlogged B horizons, through both the OMA accumulation and inhibition of microbial decomposition. SOM protection is thus both time- and horizon-specific. The microbiota also evolve along the chronosequence. Fungi dominate in all horizons of the younger soils and in the topsoil of the older soils, while bacteria prevail in the cemented B horizons of older soils. This shift in microbial community composition is due to the interdependent co-evolution of SOM and minerals during pedogenesis. Our results call for considering the microenvironment and parameters inherent to decomposer microorganisms to understand SOM protection processes in soils.","application/pdf","10.3929/ethz-b-000385705","2296-665X",,"10.3389/fenvs.2018.00070","http://hdl.handle.net/20.500.11850/385705","en","Frontiers Media","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Organic matter||Microorganisms||Amino sugars||Carbon fractionation||Micromorphology||SOM protection mechanisms||Podzol||Chronosequence","Soil Microbial Populations Shift as Processes Protecting Organic Matter Change During Podzolization",,"Journal Article","Open access",,"2019-12-15T18:59:59Z",,,,,"no",,,,,,,,,,,,,,,"Front. Environ. Sci.,",,"Frontiers in Environmental Science","6","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09646 - Dötterl, Sebastian / Dötterl, Sebastian","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09646 - Dötterl, Sebastian / Dötterl, Sebastian","09646","09646",,,"70","Lausanne","published",,,,,,,,,,"2019-12-16T13:28:10Z","2023-02-06T18:11:37Z","true","16 p.","BATCH",,,"publishedVersion"
"455764","20.500.11850/16","Negi, Swati","Ghazoul, Jaboury||Pokorny, Benno||Thuy, Pham Thu","2022-06-22T06:59:06Z","2019-06-21T12:51:53Z||2019-06-21T13:49:14Z||2022-06-22T06:59:06Z","2018","2019-06-21",,"application/pdf","10.3929/ethz-b-000349039",,,,"http://hdl.handle.net/20.500.11850/349039","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Revisiting Community-Based Forest Governance: Case Study from Nepal on Community Attributes, Social Capital and Consensus Decision-Making",,"Doctoral Thesis","Open access","DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture","2019-06-21T12:52:00Z","2022-06-21",,,,"yes",,,,,,,,,"25363",,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","03723","03723",,,,"Zurich","published",,,,,,,,,,"2019-06-21T13:49:31Z","2023-02-07T03:41:12Z","true","152 p.","FORM",,,
