id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.other,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.relation.isnodouble,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.orcidWorkCode,ethz.identifier.scopus,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isContinuedBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"223246","20.500.11850/3","Imamovic, Adel||Schlemmer, Linda||Schär, Christoph",,,,,,"2018-03-06T13:04:40Z","2017-11-29T13:00:20Z||2017-12-15T09:54:48Z||2017-12-18T16:53:21Z||2018-02-20T14:33:19Z||2018-03-06T13:04:40Z","2017-11-28","2017-11-27",,,,,"0094-8276||1944-8007",,"10.1002/2017gl075657","http://hdl.handle.net/20.500.11850/215180","en","American Geophysical Union; Wiley",,,,"soil moisture-precipitation feedback||convection-resolving modeling||orography","Collective Impacts of Orography and Soil Moisture on the Soil Moisture-Precipitation Feedback","Journal Article","Metadata only",,,"2017-11-29T13:00:21Z",,,,,,"yes",,,,,,,,,,,,,"85035218596",,"Geophys. Res. Lett.","22","Geophysical Research Letters","44","ETH Zürich||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","02717||03360","03360",,"11691","11682","Washington, DC","published",,,,,,,,,,"true","2018-02-20T14:33:26Z","2019-02-02T15:50:27Z","true",,"FORM",,
"210447","20.500.11850/3","Liang, Qing||Chipperﬁeld, Martyn P.||Fleming, Eric L.||Abraham, Luke N.||Braesicke, Peter||Burkholder, James B.||Daniel, John S.||Dhomse, Sandip||Fraser, Paul J.||Hardiman, Steven C.||Jackman, Charles H.||Kinnison, Douglas E.||Krummel, Paul B.||Montzka, Stephen A.||Morgenstern, Olaf||McCulloch, Archie||Mühle, Jens||Newman, Paul A.||Orkin, Vladimir L.||Pitari, Giovanni||Prinn, Ronald G.||Rigby, Matthew||Rozanov, Eugene||Stenke, Andrea||Tummon, Fiona||Velders, Guus J.M.||Visioni, Daniele||Weiss, Ray F.",,,,,,"2018-01-17T09:11:54Z","2017-12-15T11:36:13Z||2018-01-17T09:11:54Z","2017-11-16","2017-11-04",,,,,"0148-0227||2169-897X",,"10.1002/2017jd026926","http://hdl.handle.net/20.500.11850/221535","en","Wiley",,,,,"Deriving Global OH Abundance and Atmospheric Lifetimes for Long-Lived Gases: A Search for CH3CCI3 Alternatives","Journal Article","Metadata only",,,"2017-12-15T11:36:14Z",,,,,,"yes",,,,,,,,,,,,,"85032901914","000417195500012","J. geophys. res., Atmos.","21","Journal of Geophysical Research: Atmospheres","122","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03517 - Peter, Thomas (emeritus) / Peter, Thomas (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03517 - Peter, Thomas (emeritus) / Peter, Thomas (emeritus)","03517","03517",,"11,933","11,914","Hoboken, NJ","published",,,,,,,,,,,"2018-01-17T09:11:57Z","2023-02-06T15:05:29Z","true",,"FORM",,
"202247","20.500.11850/3","Büeler, Dominik||Pfahl, Stephan",,,,,,"2017-12-11T14:39:02Z","2017-12-05T05:42:00Z||2017-12-11T14:39:02Z","2017-11","2017-10-27",,,,,"0022-4928||1520-0469",,"10.1175/JAS-D-17-0041.1","http://hdl.handle.net/20.500.11850/217080","en","American Meteorological Society",,,,"Extratropical cyclones||Potential vorticity||Climate change||Latent heating/cooling||Diagnostics||Model evaluation/performance","Potential vorticity diagnostics to quantify effects of latent heating in extratropical cyclones. Part I: Methodology","Journal Article","Metadata only",,,"2017-12-05T05:42:07Z",,,,,,"yes",,,,,,,,,,,,,"85034782511","000417994800005","J. atmos. sci.","11","Journal of the Atmospheric Sciences","74","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","03854||03854","03854||03854",,"3590","3567","Boston, MA","published",,,,,,,,,,,"2017-12-11T14:39:03Z","2018-11-06T05:27:01Z","true",,"SCOPUS",,
"206384","20.500.11850/3","Henneberg, Olga||Henneberger, Jan||Lohmann, Ulrike",,,,,,"2018-01-03T12:33:34Z","2017-12-05T05:42:00Z||2017-12-11T14:16:05Z||2018-01-03T12:33:34Z","2017-11","2017-11-01",,,,,"0022-4928||1520-0469",,"10.1175/JAS-D-16-0348.1","http://hdl.handle.net/20.500.11850/217079","en","American Meteorological Society",,,,"Updrafts||Cloud microphysics||Orographic effects||Regional models||Mountain meteorology","Formation and development of orographic mixed-phase clouds","Journal Article","Metadata only",,,"2017-12-05T05:42:07Z",,,,,,"yes",,,,,,,,,,,,,"85034783922","000417994800011","J. atmos. sci.","11","Journal of the Atmospheric Sciences","74","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03690 - Lohmann, Ulrike / Lohmann, Ulrike","03690","03690",,"3724","3703","Boston, MA","published",,,,,,,,,,,"2017-12-11T14:16:07Z","2018-11-06T06:08:39Z","true",,"SCOPUS",,
"288263","20.500.11850/4","Evans, Clark||Wood, Kimberly M.||Aberson, Sim D.||Archambault, Heather M.||Milrad, Shawn M.||Bosart, Lance F.||Corbosiero, Kristen L.||Davis, Christopher A||Dias Pinto, João R.||Doyle, James||Fogarty, Chris||Galarneau, Thomas J., Jr.||Grams, Christian M.||Griffin, Kyle S.||Gyakum, John||Hart, Robert E.||Kitabatake, Naoko||Lentink, Hilke S.||McTaggart-Cowan, Ron||Perrie, William||Quinting, Julian F.D.||Reynolds, Carolyn A.||Riemer, Michael||Sun, Yujuan||Zhang, Fuqing",,,,,,"2019-04-01T10:12:18Z","2017-12-05T05:42:48Z||2018-01-30T16:04:40Z||2019-04-01T10:12:18Z","2017-11","2017-10-12",,,,,"1520-0493||0027-0644",,"10.1175/MWR-D-17-0027.1","http://hdl.handle.net/20.500.11850/217086","en","American Meteorological Society",,,,,"The extratropical transition of tropical cyclones","Review Article","Metadata only",,,"2017-12-05T05:42:53Z",,,,,,"yes",,,,"The mutual interaction of individual weather systems and weather regimes","148177","10.13039/501100001711","SNF","Ambizione",,,,,"85034635436",,"Mon. Weather Rev.","11","Monthly Weather Review","145","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03854 - Wernli, Johann Heinrich / Wernli, Johann Heinrich","03854","03854",,"4344","4317","Boston, MA","published",,"handle/20.500.11850/334995",,,,,,,,,"2018-01-30T16:04:45Z","2022-03-28T22:41:28Z","true",,"SCOPUS","Part I: Cyclone evolution and direct impacts",
"209860","20.500.11850/3","Padrón, Ryan S.||Gudmundsson, Lukas||Greve, Peter||Seneviratne, Sonia I.",,,,,,"2018-01-16T10:08:38Z","2018-01-03T03:39:18Z||2018-01-16T10:08:38Z","2017-11","2017-11-24","The long-term surface water balance over land is described by the partitioning of precipitation (P) into runoff and evapotranspiration (ET), and is commonly characterized by the ratio ET/P. The ratio between potential evapotranspiration (PET) and P is explicitly considered to be the primary control of ET/P within the Budyko framework, whereas all other controls are often integrated into a single parameter, ω. Although the joint effect of these additional controlling factors of ET/P can be significant, a detailed understanding of them is yet to be achieved. This study therefore introduces a new global data set for the long-term mean partitioning of P into ET and runoff in 2,733 catchments, which is based on in situ observations and assembled from a systematic examination of peer-reviewed studies. A total of 26 controls of ET/P that are proposed in the literature are assessed using the new data set. Results reveal that: (i) factors controlling ET/P vary between regions with different climate types; (ii) controls other than PET/P explain at least 35% of the ET/P variance in all regions, and up to ∼90% in arid climates; (iii) among these, climate factors and catchment slope dominate over other landscape characteristics; and (iv) despite the high attention that vegetation-related indices receive as controls of ET/P, they are found to play a minor and often nonsignificant role. Overall, this study provides a comprehensive picture on factors controlling the partitioning of P, with valuable insights for model development, watershed management, and the assessment of water resources around the globe.","application/pdf","10.3929/ethz-b-000225005",,"0043-1397||1944-7973",,"10.1002/2017WR021215","http://hdl.handle.net/20.500.11850/225005","en","Wiley",,"Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International","http://creativecommons.org/licenses/by-nc-nd/4.0/",,"Large-Scale Controls of the Surface Water Balance Over Land: Insights From a Systematic Review and Meta-Analysis","Journal Article","Open access",,,"2018-01-03T03:39:21Z",,,,,,"yes",,,,,,,,,,,,,"85038935185","000418736700055","Water Resour. Res.","11","Water Resources Research","53","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03778 - Seneviratne, Sonia / Seneviratne, Sonia","03778","03778",,"9678","9659","Malden, MA","published",,,,,,,,,,,"2018-01-16T10:08:46Z","2022-03-28T18:53:39Z","true",,"SCOPUS",,"publishedVersion"
"201295","20.500.11850/3","Wulff, Christoph O.||Greatbatch, Richard J.||Domeisen, Daniela||Gollan, Gereon||Hansen, Felicitas",,,,,,"2017-12-06T15:14:43Z","2017-12-06T12:28:19Z||2017-12-06T15:14:43Z","2017-11","2017-11-11",,,,,"0094-8276||1944-8007",,"10.1002/2017GL075493","http://hdl.handle.net/20.500.11850/218287","en","American Geophysical Union",,,,,"Tropical Forcing of the Summer East Atlantic Pattern","Journal Article","Metadata only",,,"2017-12-06T12:28:19Z",,,,,,"yes",,,,,,,,,,,,,"85033582653","000418572900032","Geophys. Res. Lett.","21","Geophysical Research Letters","44","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::09612 - Domeisen, Daniela / Domeisen, Daniela","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::09612 - Domeisen, Daniela / Domeisen, Daniela","09612","09612",,"11,173","11,166","Washington","published",,,,,,,,,,,"2017-12-06T15:14:47Z","2022-03-28T18:33:50Z","true",,"BATCH",,
"213469","20.500.11850/3","Malik, Abdul||Brönnimann, Stefan||Stickler, Alexander||Raible, Christoph C.||Muthers, Stefan||Anet, Julien||Rozanov, Eugene||Schmutz, Werner",,,,,,"2017-12-20T16:05:53Z","2017-10-06T04:05:36Z||2017-12-04T11:47:45Z||2017-12-20T16:05:53Z","2017-11","2017-01-28","The present study is an effort to deepen the understanding of Indian summer monsoon rainfall (ISMR) on decadal to multi-decadal timescales. We use ensemble simulations for the period AD 1600–2000 carried out by the coupled Atmosphere-Ocean-Chemistry-Climate Model (AOCCM) SOCOL-MPIOM. Firstly, the SOCOL-MPIOM is evaluated using observational and reanalyses datasets. The model is able to realistically simulate the ISMR as well as relevant patterns of sea surface temperature and atmospheric circulation. Further, the influence of Atlantic Multi-decadal Oscillation (AMO), Pacific Decadal Oscillation (PDO), and El Niño Southern Oscillation (ENSO) variability on ISMR is realistically simulated. Secondly, we investigate the impact of internal climate variability and external climate forcings on ISMR on decadal to multi-decadal timescales over the past 400 years. The results show that AMO, PDO, and Total Solar Irradiance (TSI) play a considerable role in controlling the wet and dry decades of ISMR. Resembling observational findings most of the dry decades of ISMR occur during a negative phase of AMO and a simultaneous positive phase of PDO. The observational and simulated datasets reveal that on decadal to multi-decadal timescales the ISMR has consistent negative correlation with PDO whereas its correlation with AMO and TSI is not stationary over time.","application/pdf","10.3929/ethz-b-000191962",,"0930-7575||1432-0894","http://hdl.handle.net/20.500.11850/223792||http://hdl.handle.net/20.500.11850/191962","10.1007/s00382-017-3529-9","http://hdl.handle.net/20.500.11850/233518","en","Springer",,"Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Indian Summer Monsoon||El Niño southern oscillation||Atlantic multi-decadal oscillation||Pacific decadal oscillation||External forcings of climate||Solar activity","Decadal to multi-decadal scale variability of Indian summer monsoon rainfall in the coupled ocean-atmosphere-chemistry climate model SOCOL-MPIOM","Journal Article","Open access",,,"2017-10-06T04:05:37Z",,,,,,"yes",,,,,,,,,,,,,"85010931924","000414153800035","Clim Dyn","9-10","Climate Dynamics","49","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03517 - Peter, Thomas (emeritus) / Peter, Thomas (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03517 - Peter, Thomas (emeritus) / Peter, Thomas (emeritus)","03517","03517",,"3572","3551","Heidelberg","published",,,,,,,,,,,"2018-01-24T10:20:26Z","2023-02-06T15:06:45Z","true",,"SCOPUS||FORM",,"publishedVersion"
"216418","20.500.11850/5","Rogelj, Joeri||Schleussner, Carl-Friedrich||Hare, William",,,,,,"2018-01-25T12:02:37Z","2018-01-25T12:02:37Z||2018-01-25T12:02:10Z||2018-01-09T15:30:28Z||2017-12-16T12:08:18Z||2017-12-22T13:34:19Z","2017-10-28","2017-10-21","The adoption of the 1.5°C long-term warming limit in the Paris Agreement made 1.5°C a “hot topic” in the scientific community, with researchers eager to address this issue. Long-term warming limits have a decade-long history in international policy. To effectively inform the climate policy debate, geoscience research hence needs a core understanding of their legal and policy context. Here we describe this context in detail and illustrate its importance by showing the impact it can have on global carbon budget estimates. We show that definitional clarity is essential on this important matter.","application/pdf","10.3929/ethz-b-000221814",,"0094-8276||1944-8007","http://hdl.handle.net/20.500.11850/226889||http://hdl.handle.net/20.500.11850/221814","10.1002/2017GL075612","http://hdl.handle.net/20.500.11850/237012","en","American Geophysical Union",,"Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International","http://creativecommons.org/licenses/by-nc-nd/4.0/",,"Getting It Right Matters: Temperature Goal Interpretations in Geoscience Research","Other Journal Item","Open access",,,"2017-12-16T12:08:18Z",,,,,,"yes",,,,,,,,,,,,,,"000416761600067","Geophys. Res. Lett.","20","Geophysical Research Letters","44","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto","03777","03777",,"10665","10662","Washington, DC","published",,,,,,,,,,,"2018-01-30T11:48:13Z","2021-02-14T22:07:56Z","true",,"FORM||WOS",,"publishedVersion"
"211925","20.500.11850/3","Rajczak, Jan||Schär, Christoph",,,,,,"2018-01-19T14:53:57Z","2017-12-28T03:27:28Z||2018-01-19T14:53:57Z","2017-10-27","2017-10-23",,,,,"0148-0227||2169-897X",,"10.1002/2017JD027176","http://hdl.handle.net/20.500.11850/224613","en","Wiley",,,,"precipitation||extremes||Regional Climate Models||climate projections||Europe||EURO-CORDEX","Projections of Future Precipitation Extremes Over Europe: A Multimodel Assessment of Climate Simulations","Journal Article","Metadata only",,,"2017-12-28T03:27:38Z",,,,,,"yes",,,,,,,,,,,,,"85038034592","000417195200013","J. geophys. res., Atmos.","20","Journal of Geophysical Research: Atmospheres","122","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03360 - Schär, Christoph / Schär, Christoph","03360","03360",,"10800","10773","Hoboken, NJ","published",,,,,,,,,,,"2018-01-19T14:54:01Z","2022-03-28T18:57:06Z","true",,"SCOPUS",,
"208050","20.500.11850/3","Anderson, Daniel C.||Nicely, Julie M.||Wolfe, Glenn M.||Hanisco, Thomas F.||Salawitch, Ross J.||Canty, Timothy P.||Dickerson, Russell R.||Apel, Eric C.||Baidar, Sunil||Bannan, Thomas J.||Blake, Nicola J.||Chen, Dexian||Dix, Barbara||Fernández, Rafael P.||Hall, Samuel R.||Hornbrook, Rebecca S.||Gregory Huey, L.||Josse, Béatrice||Jöckel, Patrick||Kinnison, Douglas E.||Koenig, Theodore K.||Le Breton, Michael||Marécal, Virginie||Morgenstern, Olaf||Oman, Luke D.||Pan, Laura L.||Percival, Carl||Plummer, David||Revell, Laura E.||Rozanov, Eugene||Saiz-Lopez, Alfonso||Stenke, Andrea||Sudo, Kengo||Tilmes, Simone||Ullmann, Kirk||Volkamer, Rainer||Weinheimer, Andrew J.||Zeng, Guang",,,,,,"2018-01-10T11:17:13Z","2017-12-15T11:33:10Z||2018-01-10T11:17:13Z","2017-10-27","2017-10-26",,,,,"0148-0227||2169-897X",,"10.1002/2016jd026121","http://hdl.handle.net/20.500.11850/221534","en","American Geophysical Union",,,,"Formaldehyde||CONTRAST||CCMI||NOx||Acetaldehyde||Convective transport","Formaldehyde in the Tropical Western Pacific: Chemical Sources and Sinks, Convective Transport, and Representation in CAM-Chem and the CCMI Models","Journal Article","Metadata only",,,"2017-12-15T11:33:10Z",,,,,,"yes",,,,,,,,,,,,,"85038030173","000417195200037","J. geophys. res., Atmos.","20","Journal of Geophysical Research: Atmospheres","122","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03517 - Peter, Thomas (emeritus) / Peter, Thomas (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03517 - Peter, Thomas (emeritus) / Peter, Thomas (emeritus)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03517 - Peter, Thomas (emeritus) / Peter, Thomas (emeritus)","03517","03517||03517",,"11,226","11,201","Washington, DC","published",,,,,,,,,,,"2018-01-10T11:17:17Z","2023-02-06T15:04:13Z","true",,"FORM",,
"211122","20.500.11850/3","Nauels, Alexander||Rogelj, Joeri||Schleussner, Carl-Friedrich||Meinshausen, Malte||Mengel, Matthias",,,,,,"2018-01-17T15:49:01Z","2017-12-15T02:51:10Z||2017-12-19T13:30:58Z||2018-01-09T15:38:00Z||2018-01-17T15:49:01Z","2017-10-26","2017-10-26","In order to assess future sea level rise and its societal impacts, we need to study climate change pathways combined with different scenarios of socioeconomic development. Here, we present sea level rise (SLR) projections for the Shared Socioeconomic Pathway (SSP) storylines and different year-2100 radiative forcing targets (FTs). Future SLR is estimated with a comprehensive SLR emulator that accounts for Antarctic rapid discharge from hydrofracturing and ice cliff instability. Across all baseline scenario realizations (no dedicated climate mitigation), we find 2100 median SLR relative to 1986–2005 of 89 cm (likely range: 57–130 cm) for SSP1, 105 cm (73–150 cm) for SSP2, 105 cm (75–147 cm) for SSP3, 93 cm (63–133 cm) for SSP4, and 132 cm (95–189 cm) for SSP5. The 2100 sea level responses for combined SSP-FT scenarios are dominated by the mitigation targets and yield median estimates of 52 cm (34–75 cm) for FT 2.6 Wm−2, 62 cm (40–96 cm) for FT 3.4 Wm−2, 75 cm (47–113 cm) for FT 4.5 Wm−2, and 91 cm (61–132 cm) for FT 6.0 Wm−2. Average 2081–2100 annual SLR rates are 5 mm yr−1 and 19 mm yr−1 for FT 2.6 Wm−2 and the baseline scenarios, respectively. Our model setup allows linking scenario-specific emission and socioeconomic indicators to projected SLR. We find that 2100 median SSP SLR projections could be limited to around 50 cm if 2050 cumulative CO2 emissions since pre-industrial stay below 850 GtC, with a global coal phase-out nearly completed by that time. For SSP mitigation scenarios, a 2050 carbon price of 100 US$2005 tCO2 −1 would correspond to a median 2100 SLR of around 65 cm. Our results confirm that rapid and early emission reductions are essential for limiting 2100 SLR.","application/pdf","10.3929/ethz-b-000221340",,"1748-9326||1748-9318","http://hdl.handle.net/20.500.11850/221340||http://hdl.handle.net/20.500.11850/226897","10.1088/1748-9326/aa92b6","http://hdl.handle.net/20.500.11850/230713","en","Institute of Physics",,"Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/","sea level rise||Shared socioeconomic pathways||climate change||climate impacts||climate mitigation||climate scenarios||antarctic dynamics","Linking sea level rise and socioeconomic indicators under the Shared Socioeconomic Pathways","Journal Article","Open access",,,"2017-12-15T02:51:11Z",,,,,,"yes",,,,,,,,,,,,,"85036628150",,"Environ. Res. Lett.","11","Environmental Research Letters","12","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02717 - Institut für Atmosphäre und Klima / Inst. Atmospheric and Climate Science::03777 - Knutti, Reto / Knutti, Reto","03777","03777",,,"114002","Britstol","published",,,,,,,,,,,"2018-01-18T11:31:53Z","2021-02-14T21:54:41Z","true","11 p.","SCOPUS||FORM",,"publishedVersion"
