id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.relation.isnodouble,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit
"107169","20.500.11850/10","Hirsch Hadorn, Gertrude",,,"2017-06-11T21:19:42Z","2017-06-11T21:19:42Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/107202","en","Heinrich Heine University Duesseldorf",,,,,"On a Rationale for Cognitive Values","Other Conference Item","Metadata only","Book of Extended Abstracts: The Fifth Conference of the European Philosophy of Science Association",,"2017-06-11T21:19:57Z","pub:167637",,"yes","The Fifth Biennaial Conference of the European Association for Philosophy of Science (EPSA)","September 23-26, 2015","Düsseldorf, Germany",,,,,,,"imp593653b69c1de81603",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","08804","08804","Conference lecture on 25 September 2015.","302","300","Düsseldorf","published",,,,,"2017-07-18T14:04:07Z","2018-11-02T20:38:39Z","true",,"ECIT",,,
"107175","20.500.11850/10","Baumberger, Christoph",,,"2017-06-11T21:19:44Z","2017-06-11T21:19:44Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/107208","de",,,,,,"Ethischer, ästhetischer und architektonischer Wert: Zur Verteidigung des moderaten Moralismus","Other Conference Item","Metadata only",,,"2017-06-11T21:19:57Z","pub:167643",,"yes","DGF-Workshop ""Architektur- und Planungsethik""","July 6-8, 2015","Cottbus, Germany",,,,,,,"imp593653b6a7fc428744",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","08804","08804","Conference lecture on 7 July 2015.",,,,"unpublished",,,,,"2017-07-31T14:56:31Z","2018-11-02T20:38:47Z","true",,"ECIT",,,
"107171","20.500.11850/10","Hirsch Hadorn, Gertrude",,,"2017-06-11T21:19:42Z","2017-06-11T21:19:42Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/107204","en",,,,,,"Temporal strategies for decision-making under deep uncertainty","Other Conference Item","Metadata only",,,"2017-06-11T21:19:57Z","pub:167639",,"yes","1st USYS Conference","June 1-3, 2015","Davos Congress Centre, Switzerland",,,,,,,"imp593653b69fdef89952",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","08804","08804","Conference lecture on 2nd June 2015.",,,,"unpublished",,,,,"2017-07-18T14:03:50Z","2018-11-02T20:38:42Z","true",,"ECIT",,,
"107177","20.500.11850/10","Baumberger, Christoph",,,"2017-06-11T21:19:45Z","2017-06-11T21:19:45Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/107210","de",,,,,,"Was ist Architekturphilosophie?","Other Conference Item","Metadata only",,,"2017-06-11T21:19:57Z","pub:167645",,"yes","International Symposium ThinkingArchitecture: Theory and Philosophy of Architecture","May 29-30, 2015","Berlin, Germany",,,,,,,"imp593653b6ab1b441535",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","08804","08804","Conference lecture on 30 May 2015.",,,,"unpublished",,,,,"2017-07-26T18:55:14Z","2018-11-02T20:38:49Z","true",,"ECIT",,,
"107165","20.500.11850/14","Krütli, Pius||Törnblom, Kjell||Wallimann-Helmer, Ivo||Stauffacher, Michael","Taebi, Behnam||Roeser, Sabine",,"2017-06-11T21:19:40Z","2017-06-11T21:19:40Z","2015",,,,,"978-1-107-05484-4||978-1-107-67497-4||978-1-107-29490-5",,,"10.1017/CBO9781107294905.007","http://hdl.handle.net/20.500.11850/107198","en","Cambridge University Press",,,,,"Distributive versus procedural justice in nuclear waste repository siting","Book Chapter","Metadata only","The Ethics of Nuclear Energy: Risk, Justice, and Democracy in the post-Fukushima Era",,"2017-06-11T21:19:57Z","pub:167633",,"yes",,,,,,,,,,"imp593653b68d12440764","010557120","84952774373",,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","02351","02351",,"140","119","Cambridge","published",,,,,"2017-07-14T13:18:18Z","2019-02-02T07:13:00Z","true",,"ECIT",,,
"105282","20.500.11850/21","Veum, K.||Uslu, A.||Karaan, C.||Caldes, N.||Rua, C. de la||Trieb, F.||Frieden, D.||Tuerk, A.||Frühmann, C.||Karakosta, C.||Menichetti, E.||Beneking, A.||Ellenbeck, S.||Lilliestam, Johan||Ortner, A.||Welisch, M.||Resch, G.||Totschnig, G.",,,"2017-06-11T19:54:05Z","2017-06-11T19:54:05Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/105315","en","Energy Centre of the Netherlands (ECN)",,,,,"Bringing Europe and Third countries closer together through renewable Energies: D7.4: BETTER ROADMAP","Report","Metadata only",,,"2017-06-11T19:54:28Z","pub:164922",,"yes",,,,,,,,,,"imp5936538f9936835334",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","09451","09451","Project Acronym: BETTER. Contract N°: IEE/11/845/SI2.616378.",,,"Petten","published",,,,,"2017-07-26T20:49:00Z","2018-11-02T20:11:31Z","true","59 p.","ECIT",,,
"105283","20.500.11850/22","Frieden, Dorian||Tuerk, Andreas||Duken, Mak||Ortner, André||Lilliestam, Johan",,,"2017-06-11T19:54:05Z","2017-06-11T19:54:05Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/105316","en","German Institute for Economic Research (DIW)",,,,,"Transnational renewable electricity cooperation: What’s in it for the host country?","Working Paper","Metadata only","“The 2020 strategy experience: lessons for regional cooperation, EU governance and investment” conference",,"2017-06-11T19:54:28Z","pub:164924",,"yes",,,,,,,,,,"imp5936538f9cf1625060",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","09451","09451","Prepared in relation to the conference The 2020 Strategy Experience: Lessons for Regional Cooperation, EU Governance and Investment.",,,"Berlin","published",,,,,"2017-07-26T20:49:01Z","2018-11-02T20:11:32Z","true","26 p.","ECIT",,,
"105649","20.500.11850/10","Scolobig, Anna||Komendantova, Nadejda||Mignan, Arnaud",,,"2017-06-11T20:15:08Z","2017-06-11T20:15:08Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/105682","en","TIFAC IDRiM",,,,,"Mainstreaming Multi-Risk Governance in Risk Policies","Other Conference Item","Metadata only",,,"2017-06-11T20:15:48Z","pub:165454",,"yes","6th Annual Conference of the International Society for Integrated Disaster Risk Management","October 28-30, 2015","New Delhi, India",,,,,,,"imp593653978cf5842520",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02506 - Institut für Geophysik / Institute of Geophysics::03476 - Giardini, Domenico / Giardini, Domenico||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02506 - Institut für Geophysik / Institute of Geophysics::03476 - Giardini, Domenico / Giardini, Domenico||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","03476||09451","03476||09451","Conference lecture on 28 October 2015.",,,"New Delhi","unpublished",,,,,"2017-07-13T17:37:55Z","2018-11-02T20:16:49Z","true",,"ECIT",,,
"106078","20.500.11850/3","Baumberger, Christoph||Hirsch Hadorn, Gertrude||Mühlebach, Deborah",,,"2017-06-11T20:27:46Z","2017-06-11T20:27:46Z","2015",,,,,,"0940-5550",,"10.14512/gaia.24.3.16","http://hdl.handle.net/20.500.11850/106111","en","Oekom",,,,"Critical Thinking||Argumentative skills||Education||Environmental science||Evaluating arguments","Enhancing argumentative skill in environmental science education","Journal Article","Metadata only",,,"2017-06-11T20:28:05Z","pub:166064",,"yes",,,,,,,,,,"imp593653a05b91540178","000619601","84982142880",,,"Gaia","3","GAIA - Ecological Perspectives for Science and Society","24","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","08804","08804",,"208","206","München","published",,,,,"2017-07-15T00:13:39Z","2018-11-02T20:22:41Z","true",,"ECIT",,,
"108734","20.500.11850/9","Adler, Carolina",,,"2017-06-11T22:07:39Z","2017-06-11T22:07:39Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/108767","en",,,,,,"Engaging with and co-producing knowledge with the public through an “open market” environment","Conference Poster","Metadata only",,,"2017-06-11T22:08:08Z","pub:169780",,"yes","ScienceComm'15 - Schweizer Jahreskongress der Wissenschaftskommunikation","September 24-25, 2015","Solothurn, Switzerland",,,,,,,"imp593653d52b5b623362",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","08804","08804",,,,,"unpublished",,,,,"2017-07-19T11:23:24Z","2018-11-02T21:08:43Z","true",,"ECIT",,,
"108733","20.500.11850/10","Adler, Carolina||Aldunce, Paulina",,,"2017-06-11T22:07:39Z","2017-06-11T22:07:39Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/108766","en","Society of Policy Scientists",,,,,"Climate change adaptation in Chile: a preliminary assessment of current practices, their usefulness, barriers to implementation, and opportunities for improvement","Other Conference Item","Metadata only",,,"2017-06-11T22:08:08Z","pub:169779",,"yes","2015 Annual Institute Society of Policy Scientist","November 11-13, 2015","Washington, DC, USA",,,,,,,"imp593653d529e7693226",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","08804","08804","Conference lecture on 13 November 2015.",,,"Washington, DC","unpublished",,,,,"2017-07-18T10:29:07Z","2018-11-02T21:08:42Z","true",,"ECIT",,,
"108249","20.500.11850/21","Komendantova, Nadejda||Linnerooth-Bayer, Joanne",,,"2017-06-11T21:51:18Z","2017-06-11T21:51:18Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/108282","en","BestGrid",,,,,"Public protests against deployment of electricity transmission infrastructure in Europe: what are successful actions to deal with issues of public acceptance?","Report","Metadata only",,,"2017-06-11T21:51:44Z","pub:169083",,"yes",,,,,,,,,,"imp593653cbb8dd723939",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","09451","09451","Deliverable 2.4. BestGrid Project.",,,"Brüssel","published",,,,,"2017-07-12T10:31:27Z","2018-11-02T20:58:05Z","true",,"ECIT",,,
"105651","20.500.11850/10","Borga, Marco||Ruin, I.||Creutin, J.||Lutoff, C.||Scolobig, Anna||Marchi, L.||Gaume, E.",,,"2017-06-11T20:15:09Z","2017-06-11T20:15:09Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/105684","en","2015 Vienna Catchment Science Symposium",,,,,"Hydrological and societal response to flood producing rainstorms: the potential of forensic methods","Other Conference Item","Metadata only",,,"2017-06-11T20:15:48Z","pub:165456",,"yes","2015 Vienna Catchment Science Symposium","April 18, 2015","Vienna, Austria",,,,,,,"imp59365397908de18938",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","09451","09451","Conference lecture on 18 April 2015.",,,,"unpublished",,,,,"2017-07-14T16:25:19Z","2018-11-02T20:16:52Z","true",,"ECIT",,,
"107172","20.500.11850/9","Hirsch Hadorn, Gertrude||Brönnimann, Stefan||Bodenmann, Tom||Krüger, Thomas||Weissert, Helmut J.",,,"2017-06-11T21:19:43Z","2017-06-11T21:19:43Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/107205","en","International Conference on Volcanoes, Climate, and Society: Bicentenary of the great Tambora eruption",,,,,"Lessons for Science from the „Year without a Summer“ of 1816","Conference Poster","Metadata only",,,"2017-06-11T21:19:57Z","pub:167640",,"yes","International Conference on Volcanoes, Climate, and Society: Bicentenary of the great Tambora eruption","April 7-11, 2015","Berne, Switzerland",,,,,,,"imp593653b6a1a4a69452",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::03775 - Haug, Gerald H. / Haug, Gerald H.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::03775 - Haug, Gerald H. / Haug, Gerald H.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::08804 - Environmental Philosophy","03775||08804","03775||08804",,,,"Bern","unpublished",,,,,"2017-07-15T09:19:27Z","2020-02-14T15:57:45Z","true",,"ECIT",,,
"102644","20.500.11850/3","Zimmermann, Willi||Steinmann, Kathrin||Lieberherr, Eva",,,"2017-06-11T18:29:34Z","2017-06-11T18:29:34Z","2015",,,,,,"0036-7818||2235-1469",,"10.3188/szf.2015.0238","http://hdl.handle.net/20.500.11850/102677","de","Schweizerischer Forstverein",,,,"Forest policy||Annual review||Switzerland","Waldpolitischer Jahresrückblick 2014","Journal Article","Metadata only",,,"2017-06-11T18:30:36Z","pub:160823",,"yes",,,,,,,,,,"imp593653562a9be62556","000026980","84955149545",,,"Schweiz. Z. Forstwes.","4","Schweizerische Zeitschrift für Forstwesen","166","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.::08693 - Gruppe Natural Resource Policy / Natural Resource Policy","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.::08693 - Gruppe Natural Resource Policy / Natural Resource Policy","08693","08693",,"245","238","Zürich","published",,,,,"2017-07-17T08:45:06Z","2022-03-28T13:59:44Z","true",,"ECIT",,,
"103618","20.500.11850/3","Lippuner, Catherine||Pearce, Bin Bin||Bratrich, Christine",,,"2017-06-11T19:03:58Z","2017-06-11T19:03:58Z","2015",,,,,,,,"10.1016/j.cosust.2015.07.014","http://hdl.handle.net/20.500.11850/103651","en","Elsevier",,,,,"The ETH Sustainability Summer School Programme: an incubator to support change agents for sustainability","Journal Article","Metadata only",,,"2017-06-11T19:04:10Z","pub:162050",,"yes",,,,,,,,,,"imp5936536c694b322118","005994625","84939190297",,"000366332500006",,,"Current Opinion in Environmental Sustainability","16","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","02351","02351",,"43","37","Oxford","published",,,,,"2017-07-13T12:49:05Z","2022-03-28T14:03:32Z","true",,"ECIT",,,
"293961","20.500.11850/8","Fonseca, Jimeno A.||Willmann, Anja||Moser, Corinne||Stauffacher, Michael||Schlueter, Arno",,,"2019-05-20T05:52:14Z","2017-06-11T21:19:47Z||2019-05-19T09:54:43Z||2019-05-20T05:52:14Z","2015",,,,,"978-2-9701052-0-6||978-2-9701052-1-3",,,"10.5075/epfl-cisbat2015-457-462","http://hdl.handle.net/20.500.11850/107214","en","EPFL",,,,"Urban transformation||Environmental impact in neighbourhoods||2000-Watt/1-ton CO2 society","Assessing the environmental impact of future urban developments at neighborhood scale","Conference Paper","Metadata only","Future buildings & districts sustainability from nano to urban scale : proceedings. CISBAT 2015, International Scientific Conference, 9-11 September 2015, EPFL, Lausanne, Switzerland",,"2017-06-11T21:19:57Z","pub:167649",,"yes","International Conference on Future Buildings and Districts Sustainability from Nano to Urban Scale (CISBAT 2015)","September 9-11, 2015","Lausanne, Switzerland",,,,,,,"imp593653b6b5e8933903",,,,,,,,"1","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02100 - Dep. Architektur / Dep. of Architecture::02602 - Inst. f. Technologie in der Architektur / Institute for Technology in Architecture::03902 - Schlüter, Arno / Schlüter, Arno||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab||ETH Zürich::00002 - ETH Zürich::00003 - Schulleitung und Dienste::00022 - Bereich VP Forschung / Domain VP Research::08058 - Singapore-ETH Centre (SEC) / Singapore-ETH Centre (SEC)||ETH Zürich::00002 - ETH Zürich::00003 - Schulleitung und Dienste::00022 - Bereich VP Forschung / Domain VP Research::08058 - Singapore-ETH Centre (SEC) / Singapore-ETH Centre (SEC)::08060 - FCL / FCL","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02100 - Dep. Architektur / Dep. of Architecture::02602 - Inst. f. Technologie in der Architektur / Institute for Technology in Architecture::03902 - Schlüter, Arno / Schlüter, Arno||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::02351 - TdLab / TdLab","03902||02351||08058||08060","03902||02351",,"462","457","Lausanne","published",,,,,"2017-07-26T05:49:58Z","2022-03-28T22:57:16Z","true",,"ECIT","FCL2",,
"250478","20.500.11850/10","Komendantova, N",,,"2018-08-28T14:30:35Z","2017-06-11T21:47:51Z||2018-08-28T14:30:35Z","2015",,,,,,,,,"http://hdl.handle.net/20.500.11850/108218","en",,,,,,"Framework for Natural and Technological Risk Management from Risk to Multi-Risk Governance in Na-Tech Risk Management: Co-Production of Knowledge Between Science and Practice","Other Conference Item","Metadata only",,,"2017-06-11T21:47:54Z","pub:169013",,"yes","6th Annual Conference of the International Society for Integrated Disaster Risk Management (IDRIM 2015)","October 28-30, 2015","New Delhi, India",,,,,,,"imp593653ca72be569868",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02723 - Institut für Umweltentscheidungen / Institute for Environmental Decisions::09451 - Patt, Anthony G. / Patt, Anthony G.","09451","09451","Conference lecture",,,,"unpublished",,,,,"2018-08-28T14:30:39Z","2022-03-28T21:06:43Z","true",,"ECIT",,,
