id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.version.deposit,ethz.version.edition
"126775","20.500.11850/10","Kirchner, James W.",,,"2017-06-12T19:03:07Z","2017-06-12T19:03:07Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/126808","en",,,,,"The pulse of a montane ecosystem: coupled diurnal cycles in solar flux, snowmelt, evapotranspiration, groundwater, and streamflow at Sagehen Creek (Sierra Nevada, California)","Other Conference Item","Metadata only",,,"2017-06-12T19:03:39Z",,,,"pub:189598",,"yes","AGU Fall Meeting 2016","December 12-16, 2016","San Francisco, CA, USA",,,,,,,"imp593655265189187599",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Conference lecture on 12 December 2016.",,,,"unpublished",,,,,,,"2017-07-12T18:09:55Z","2018-11-03T01:51:13Z","true",,"ECIT",,
"126782","20.500.11850/10","Kirchner, James W.",,,"2017-06-12T19:03:10Z","2017-06-12T19:03:10Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/126815","en",,,,,"Quantifying new water fractions and water age distributions using ensemble hydrograph separation","Other Conference Item","Metadata only",,,"2017-06-12T19:03:39Z",,,,"pub:189605",,"yes","American Geophysical Union Fall Meeting 2016","December 12-16, 2016","San Francisco, CA, USA",,,,,,,"imp593655267296f29160",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Invited presentation on 12 December 2016.",,,,"unpublished",,,,,,,"2017-07-14T18:28:07Z","2018-11-03T01:51:32Z","true",,"ECIT",,
"204396","20.500.11850/3","Kröpfli, Christian||Knaus, Florian",,,"2017-12-19T09:45:56Z","2017-06-12T15:51:19Z||2017-10-03T08:06:40Z||2017-12-19T09:45:56Z","2016","2016",,"application/pdf","10.3929/ethz-a-010786480",,"1660-4458||0252-9424",,,"http://hdl.handle.net/20.500.11850/122589","de","SIGImedia","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","Biotopverbünde + Biotopsysteme (Naturschutz)||Regeneration + Renaturierung (Naturschutz)||Neueinteilung der Bodennutzung + Landumlegungen (Raumplanung)||Extensivierung + ökologische Ausgleichsmassnahmen (Naturschutz)||Raumplanung und Naturschutz||Biotope networks + biotope systems (nature conservation)||Regeneration + renaturation (nature conservation)||Land improvement + land redistribution (physical planning)||Extensification + ecological compensation measures (nature conservation)||Nature conservation and physical planning","Eine Methode zur naturschutzfachlichen Bewertung von Meliorationen","Journal Article","Open access",,"DDC - DDC::3 - Social sciences::333.7 - Natural resources, energy and environment","2017-06-12T15:55:48Z",,,,"pub:184911","eth:50042","yes",,,,,,,,,,"imp59366ba2b4f8260623||imp593654dd69f0645429","004522081",,,,,"12","Geomatik Schweiz","114","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury","02350||03723","03723",,"430","429","Scherz","published",,,,,,,"2017-07-13T03:10:12Z","2021-02-14T21:27:28Z","true",,"ECOL||ECIT","publishedVersion",
"126701","20.500.11850/10","Malatesta, Luca C.||Avouac, Jean-Philippe||Brown, Nathan||Rhodes, Edward J.||Prancevic, Jeffrey P.||Pan, Jiawei||Chevalier, Marie-Luce||Saint-Carlier, Dimitri||Zhang, Wenjing||Berger, Quentin",,,"2017-06-12T18:38:07Z","2017-06-12T18:38:07Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/126734","en","Copernicus",,,,"Recycling of sediments from the last 300 kyr in the modern sediment flux during transfer across the north Tian Shan alluvial piedmont","Other Conference Item","Metadata only",,,"2017-06-12T18:38:31Z",,,,"pub:189510",,"yes","EGU General Assembly 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp59365524e001128695",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,,"667","Katlenburg-Lindau","published",,,,,,,"2017-07-18T08:03:40Z","2018-11-03T01:48:43Z","true","1 p.","ECIT",,
"188894","20.500.11850/18","Opiasa, Michael",,,"2017-10-24T14:53:32Z","2017-06-12T19:27:07Z||2017-10-24T14:53:32Z","2016","2017",,"application/pdf","10.3929/ethz-a-010819425",,,,,"http://hdl.handle.net/20.500.11850/127831","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","EPIDEMIOLOGY AND POPULATION DYNAMICS, SPREADING OF PLANT DISEASES AND PLANT PESTS||PLANT-PATHOGEN INTERACTION + PLANT-PEST INTERACTION (PHYTOMEDICINE)||WALDSCHÄDEN DURCH WIND||FOREST DAMAGES BY WIND||BORKENKÄFER + SCOLYTIDAE (PFLANZENSCHÄDLINGE)||RESISTENZ UND VITALITÄT VON KULTURPFLANZEN (PHYTOMEDIZIN)||PFLANZE-PATHOGEN WECHSELWIRKUNG + PFLANZE-SCHÄDLING WECHSELWIRKUNG (PHYTOMEDIZIN)||BARK BEETLES + SCOLYTIDAE (PLANT PEST)||PICEA (BOTANY)||PICEA (BOTANIK)||RESISTANCE AND VITALITY OF CULTIVATED PLANTS (PLANT PATHOLOGY)||EPIDEMIOLOGIE UND POPULATIONSDYNAMIK, AUSBREITUNG VON PFLANZENKRANKHEITEN UND -SCHÄDLINGEN","Predisposition of Norway spruce to European spruce bark beetle infestation and spatial development of an outbreak after windthrow","Master Thesis","Open access",,"DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture||DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture","2017-06-12T19:27:26Z",,,,"pub:190711","eth:50457","yes",,,,,,,,,,"imp59366baa8687779341||imp59365535f36f739945","010819425",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535||02722","03535",,,,"Zürich","published",,,,,,,"2017-07-17T11:23:19Z","2021-02-14T19:40:20Z","true","52 p.","ECOL||ECIT",,
"125858","20.500.11850/3","Wilmé, Lucienne||Waeber, Patrick O.||Moutou, François||Gardner, Charlie J.||Razafindratsima, Onja||Sparks, John||Kull, Christian A.||Ferguson, Barry||Lourenço, Wilson R.||Jenkins, Paulina D.||Ramamonjisoa, Lolona||Burney, David. A.||Lowry II, Porter P.",,,"2017-06-12T18:17:07Z","2017-06-12T18:17:07Z","2016",,,,,,"1662-2510",,"10.4314/mcd.v11i1.8","http://hdl.handle.net/20.500.11850/125891","en","Madagascar Wildlife Conservation",,,,"A proposal for ethical research conduct in Madagascar","Journal Article","Metadata only",,,"2017-06-12T18:17:12Z",,,,"pub:188541",,"yes",,,,,,,,,,"imp593655176752a67934",,,,,,"1","Madagascar Conservation & Development","11","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,"39","36","Zürich","published",,,,,,,"2017-07-19T10:10:31Z","2020-02-14T17:47:57Z","true",,"ECIT",,
"126823","20.500.11850/10","Kirchner, James W.",,,"2017-06-12T19:03:28Z","2017-06-12T19:03:28Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/126856","en",,,,,"Hydrological and hydrochemical dynamics, on timescales from minutes to millennia","Other Conference Item","Metadata only",,,"2017-06-12T19:03:39Z",,,,"pub:189648",,"yes","Kick-off Symposium of the Water Research Network Baden-Württemberg","January 14, 2016","Stuttgart, Germany",,,,,,,"imp593655271205917373",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798","Invited keynote address.",,,,"unpublished",,,,,,,"2017-07-13T00:26:12Z","2018-11-03T01:52:52Z","true",,"ECIT",,
"126779","20.500.11850/10","Kirchner, James W.||Jasechko, Scott",,,"2017-06-12T19:03:09Z","2017-06-12T19:03:09Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/126812","en","Copernicus",,,,"Threshold groundwater ages and young water fractions estimated from 3H, 3He, and 14C","Other Conference Item","Metadata only",,,"2017-06-12T19:03:39Z",,,,"pub:189602",,"yes","EGU General Assembly 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp593655266218f94343",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,,"EGU2016-10407-2","Göttingen","published",,,,,,,"2017-07-12T12:05:55Z","2018-11-03T01:51:30Z","true","1 p.","ECIT",,
"126589","20.500.11850/14","Bircher, Nicolas||Cailleret, Maxime||Zingg, Andreas||Bugmann, Harald","Pluess, Andrea R.||Augustin, Sabine||Brang, Peter",,"2017-06-12T18:34:52Z","2017-06-12T18:34:52Z","2016",,,,,"978-3-258-07995-0",,,,"http://hdl.handle.net/20.500.11850/126622","de","Haupt",,,,"Potenzielle Grundflächenveränderungen auf Bestandesebene im Klimawandel","Book Chapter","Metadata only","Wald im Klimawandel - Grundlagen für Adaptionsstrategien",,"2017-06-12T18:35:25Z",,,,"pub:189388",,"yes",,,,,,,,,,"imp593655232671e79837","010792547",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"171","157","Bern","published",,,,,,,"2017-07-26T18:26:48Z","2020-02-14T17:51:56Z","true",,"ECIT",,
"126803","20.500.11850/10","Theodoratos, Nikolaos||Seybold, Hansjörg||Kirchner, James W.",,,"2017-06-12T19:03:19Z","2017-06-12T19:03:19Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/126836","en","Copernicus",,,,"Controls on stream network branching angles, tested using landscape evolution models","Other Conference Item","Metadata only",,,"2017-06-12T19:03:39Z",,,,"pub:189626",,"yes","EGU General Assembly 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp59365526bae4f30191",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,,"EGU2016-14346","Göttingen","published",,,,,,,"2017-07-12T17:24:56Z","2018-11-03T01:52:11Z","true","1 p.","ECIT",,
"126869","20.500.11850/14","Etzold, Sophia||Wunder, Jan||Braun, Sabine||Rohner, Brigitte||Bigler, Christof||Abegg, Meinrad||Rigling, Andreas","Pluess, Andrea R.||Augustin, Sabine||Brang, Peter||Office fédéral de l'environnement OFEV, Berne||Institut fédéral de recherches sur la forêt, la neige et le paysage WSL, Birmensdorf",,"2017-06-12T19:05:29Z","2017-06-12T19:05:29Z","2016",,,,,"978-3-258-07996-7||3-258-07996-X",,,,"http://hdl.handle.net/20.500.11850/126902","fr","Haupt Verlag",,,,"Mortalité des arbres forestiers: causes et tendances","Book Chapter","Metadata only","Forêts et changements climatiques. Éléments pour des stratégies d’adaptation",,"2017-06-12T19:06:12Z",,,,"pub:189695",,"yes",,,,,,,,,,"imp59365527b6bfc91085","010793541",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"203","183","Berne","published",,,,,,,"2017-07-26T04:01:26Z","2020-02-14T17:53:44Z","true",,"ECIT",,
"223346","20.500.11850/16","Hülsmann, Lisa",,"Brang, Peter||Bugmann, Harald","2018-03-06T15:11:08Z","2017-06-12T20:43:37Z||2018-03-06T15:11:08Z","2016","2017",,"application/pdf","10.3929/ethz-a-010881810",,,,,"http://hdl.handle.net/20.500.11850/130224","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","SUCCESSION + VEGETATION DYNAMICS (PLANT SOCIOLOGY)||UKRAINE (OSTEUROPA)||MODELLRECHNUNG UND SIMULATION IN DER BOTANIK||SUKZESSION + VEGETATIONSDYNAMIK (PFLANZENSOZIOLOGIE)||FAGUS (BOTANIK)||MATHEMATICAL MODELING AND SIMULATION IN ECOLOGY||UKRAINE (EASTERN EUROPE)||GERMANY (CENTRAL EUROPE). FEDERAL REPUBLIC OF GERMANY||PLANT MORTALITY (PLANT ECOLOGY)||MATHEMATICAL MODELING AND SIMULATION IN BOTANY||PFLANZENSTERBLICHKEIT (PFLANZENÖKOLOGIE)||DEUTSCHLAND (MITTELEUROPA). BUNDESREPUBLIK DEUTSCHLAND||SWITZERLAND (CENTRAL EUROPE). SWISS CONFEDERATION||ALTERN + LEBENSDAUER + TOD (PFLANZENENTWICKLUNG)||SCHWEIZ (MITTELEUROPA). SCHWEIZERISCHE EIDGENOSSENSCHAFT||FAGUS (BOTANY)||MODELLRECHNUNG UND SIMULATION IN DER ÖKOLOGIE||FORSTDENDROLOGIE + WALDBÄUME + FORSTGEHÖLZE||FOREST DENDROLOGY + FOREST TREES||AGEING + LIFE SPAN + DEATH (PLANT DEVELOPMENT)","Tree mortality in Central Europe: Empirically-based modeling using long-term datasets","Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::580 - Botanical sciences||DDC - DDC::6 - Technology, medicine and applied sciences::630 - Agriculture","2017-06-12T20:43:42Z",,,,"pub:193227","eth:50796","yes",,,,,,,,,"23782","imp59366bb03259e99617||imp593655643f92216667","010881810",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,,,"Zürich","published",,,,,,,"2017-07-15T00:42:23Z","2021-02-14T22:39:07Z","true","219 p.","ECOL||ECIT",,
"318860","20.500.11850/31","Wolf, Sebastian||Eugster, Werner||Buchmann, Nina",,,"2019-11-13T11:32:25Z","2019-10-14T14:08:05Z||2019-11-13T11:32:25Z","2016",,"This is the FLUXNET2015 version of the carbon flux data for the site PA-SPs Sardinilla-Pasture.",,,,,,"10.18140/FLX/1440179","http://hdl.handle.net/20.500.11850/370420","en",,,,,"FLUXNET2015 PA-SPs Sardinilla-Pasture","Dataset","Metadata only",,,"2019-10-14T14:08:14Z",,"10 years","2029-11-13T11:32:39Z",,,"yes",,,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,,,,,,,"handle/20.500.11850/370423","20.500.11850/39057",,,"2019-11-13T11:33:06Z","2019-11-13T11:33:06Z","true",,"FORM",,
"126597","20.500.11850/14","Brang, Peter||Küchli, Christian||Schwitter, Raphael||Bugmann, Harald||Ammann, Peter","Pluess, Andrea R.||Augustin, Sabine||Brang, Peter",,"2017-06-12T18:34:57Z","2017-06-12T18:34:57Z","2016",,,,,"978-3-258-07995-0",,,,"http://hdl.handle.net/20.500.11850/126630","de","Haupt",,,,"Waldbauliche Strategien im Klimawandel","Book Chapter","Metadata only","Wald im Klimawandel - Grundlagen für Adaptionsstrategien",,"2017-06-12T18:35:25Z",,,,"pub:189396",,"yes",,,,,,,,,,"imp593655234875831116","010792547",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"360","341","Bern","published",,,,,,,"2017-07-19T11:07:04Z","2020-02-14T17:52:01Z","true",,"ECIT",,
